year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47167,Tipton County,TENNESSEE,Urban,All,14454,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1392
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47169,Trousdale County,TENNESSEE,Urban,All,16440,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",594
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47171,Unicoi County,TENNESSEE,Urban,All,15354,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-492
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47173,Union County,TENNESSEE,Urban,All,14234,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1612
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47175,Van Buren County,TENNESSEE,Rural,All,14229,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1617
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47177,Warren County,TENNESSEE,Rural,All,14108,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1738
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47179,Washington County,TENNESSEE,Urban,All,12388,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-3458
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47181,Wayne County,TENNESSEE,Rural,All,13853,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1993
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47183,Weakley County,TENNESSEE,Rural,All,13918,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1928
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47185,White County,TENNESSEE,Rural,All,13716,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2130
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47187,Williamson County,TENNESSEE,Urban,All,13737,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-2109
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,47189,Wilson County,TENNESSEE,Urban,All,14497,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15846,"undefined",-1349
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48001,Anderson County,TEXAS,Rural,All,16321,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4583
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48003,Andrews County,TEXAS,Rural,All,15908,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4996
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48005,Angelina County,TEXAS,Rural,All,15834,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-5070
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48007,Aransas County,TEXAS,Urban,All,16560,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4344
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48009,Archer County,TEXAS,Urban,All,18889,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-2015
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48011,Armstrong County,TEXAS,Urban,All,12979,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-7925
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48013,Atascosa County,TEXAS,Urban,All,17484,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-3420
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48015,Austin County,TEXAS,Urban,All,16550,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4354
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48017,Bailey County,TEXAS,Rural,All,20976,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",72
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48019,Bandera County,TEXAS,Urban,All,15558,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-5346
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48021,Bastrop County,TEXAS,Urban,All,16308,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4596
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48023,Baylor County,TEXAS,Rural,All,19077,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-1827
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48025,Bee County,TEXAS,Rural,All,18626,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-2278
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48027,Bell County,TEXAS,Urban,All,14939,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-5965
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48029,Bexar County,TEXAS,Urban,All,16008,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4896
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48031,Blanco County,TEXAS,Rural,All,13500,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-7404
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48035,Bosque County,TEXAS,Rural,All,16203,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4701
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48037,Bowie County,TEXAS,Urban,All,15416,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-5488
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48039,Brazoria County,TEXAS,Urban,All,20039,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-865
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48041,Brazos County,TEXAS,Urban,All,15443,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-5461
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48043,Brewster County,TEXAS,Rural,All,15084,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-5820
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48045,Briscoe County,TEXAS,Rural,All,12884,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-8020
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48047,Brooks County,TEXAS,Rural,All,21093,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",189
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48049,Brown County,TEXAS,Rural,All,15890,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-5014
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48051,Burleson County,TEXAS,Urban,All,16275,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4629
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48053,Burnet County,TEXAS,Rural,All,14840,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-6064
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48055,Caldwell County,TEXAS,Urban,All,16966,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-3938
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48057,Calhoun County,TEXAS,Urban,All,19572,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-1332
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48059,Callahan County,TEXAS,Urban,All,17806,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-3098
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48061,Cameron County,TEXAS,Urban,All,18342,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-2562
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48063,Camp County,TEXAS,Rural,All,17237,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-3667
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48065,Carson County,TEXAS,Urban,All,13705,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-7199
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48067,Cass County,TEXAS,Rural,All,16397,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4507
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48069,Castro County,TEXAS,Rural,All,15769,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-5135
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48071,Chambers County,TEXAS,Urban,All,22139,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",1235
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48073,Cherokee County,TEXAS,Rural,All,17493,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-3411
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48075,Childress County,TEXAS,Rural,All,12966,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-7938
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48077,Clay County,TEXAS,Urban,All,16612,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-4292
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48079,Cochran County,TEXAS,Rural,All,12663,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-8241
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,48081,Coke County,TEXAS,Rural,All,14098,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,20904,"undefined",-6806
